"is_read","title","message","type","user_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/17nCLECT67yprOrREmjL_T6lia6xzA9UF/view?usp=drive_link","rejection","69dc90279b1d9aa4318dec60","69e1897e96589fd4ab8b7043","2026-04-17T01:14:38.020000","2026-04-17T01:14:38.020000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: you have submitted the pdf file whereas system generates the text file after downloading the file , it seems that you have submitted the edited file , please submit the text file in the same formate ","rejection","69d3846679da668f9db1387b","69e0438537e6d2130641b248","2026-04-16T02:03:49.558000","2026-04-16T02:03:49.558000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69dde793aa4f6698371f73da","69e0421a712a7993a6021de7","2026-04-16T01:57:46.926000","2026-04-16T01:57:46.926000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce02e8abbdc54ed3345c77","69dfa8976245ad659d30f9d8","2026-04-15T15:02:47.086000","2026-04-15T15:02:47.086000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1FKRU71bOH5IWpIeHVwoQSg8EHzoPe1Ap/view?usp=drive_link","rejection","69dc90279b1d9aa4318dec60","69dfa868dd5a4f06f728c868","2026-04-15T15:02:00.574000","2026-04-15T15:02:00.574000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: you have submited the same same excel sheet , that was provided you to complete the task","rejection","69d8b1f6fad88b737e05053c","69dfa8019b80cdab4e083c75","2026-04-15T15:00:17.068000","2026-04-15T15:00:17.068000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d7b031aa5f61aa6ab3ef11","69dfa7c19367b708d2aa634d","2026-04-15T14:59:13.940000","2026-04-15T14:59:13.940000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d7afe9b38776b487b42466","69dfa79bd758865113024ef9","2026-04-15T14:58:35.023000","2026-04-15T14:58:35.023000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d8d9fee96ddf658a297167","69dfa77a788c8f1375ecaa86","2026-04-15T14:58:02.784000","2026-04-15T14:58:02.784000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d3846679da668f9db1387b","69dfa7590f2eeecf61a15430","2026-04-15T14:57:29.677000","2026-04-15T14:57:29.677000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d8b1f6fad88b737e05053c","69dfa6891e2d7751d621e656","2026-04-15T14:54:01.941000","2026-04-15T14:54:01.941000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69dde793aa4f6698371f73da","69dfa67595b55346b12ed33e","2026-04-15T14:53:41.428000","2026-04-15T14:53:41.428000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1AiFjOw37tY-3vP36vTGizhYRWhomugAe/view?usp=drive_link","rejection","69d3846679da668f9db1387b","69dfa63080f394573bc5b741","2026-04-15T14:52:32.884000","2026-04-15T14:52:32.884000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1wa6zMHU1wMNk-29KQEMwb-BMk603q1E7/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69dfa49a186457cd6ad9ff0e","2026-04-15T14:45:46.654000","2026-04-15T14:45:46.654000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/13AXhmR4SKYUQTwfrd9EkrjXM_DJVN4Do/view?usp=drive_link","rejection","69d8d9fee96ddf658a297167","69dfa438f41b33ffd3e4a49b","2026-04-15T14:44:08.197000","2026-04-15T14:44:08.197000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: It appears that you have used a third-party extension or tool to copy and paste content into the task instead of typing it manually, which is against our guidelines. This is considered suspicious activity and may lead to strict action. Your account could be suspended or permanently banned if such behavior continues.","rejection","69db4d20e0c48c21f2a0eb41","69dfa3da5ba8dc9e68381a0f","2026-04-15T14:42:34.968000","2026-04-15T14:42:34.968000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1Ye0zNZsLZBJJNkf1T54bRO_TD3hWWvtH/view?usp=drive_link","rejection","69d74f464da9b8fcf69f287c","69dfa38e0264b545d4402afb","2026-04-15T14:41:18.664000","2026-04-15T14:41:18.664000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1YqBjgJR1WIQQeQvBj9rVqjtFE3osdAKy/view?usp=drive_link","rejection","69ce047408544a65d7f37308","69dd0b5fa790dd547216aa4d","2026-04-13T15:27:27.119000","2026-04-13T15:27:27.119000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d5faff5f9399792859a46d","69dd07963a5804641a8cdd54","2026-04-13T15:11:18.992000","2026-04-13T15:11:18.992000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce030b000fb95d22d7effa","69dd075689bc203c9f3c9ed7","2026-04-13T15:10:14.433000","2026-04-13T15:10:14.433000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have submitted the old file again. Please do not resubmit the previous file it has already been approved","rejection","69d74f464da9b8fcf69f287c","69dd0701278fd6906a361f85","2026-04-13T15:08:49.152000","2026-04-13T15:08:49.152000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d74f464da9b8fcf69f287c","69dd06d7de3c7e59be4f3ee6","2026-04-13T15:08:07.387000","2026-04-13T15:08:07.387000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d600a1096418863f20cff9","69dd06a2f9b84f4355c3bef6","2026-04-13T15:07:14.495000","2026-04-13T15:07:14.495000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have submitted an incomplete task. Please complete the entire task and then resubmit the file.","rejection","69ce04fb1ae8004564d4a5a7","69dd066e8ec407a6a8fa860a","2026-04-13T15:06:22.225000","2026-04-13T15:06:22.225000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d8b1f6fad88b737e05053c","69dd064205c87f36f75efd1d","2026-04-13T15:05:38.277000","2026-04-13T15:05:38.277000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1SnPoWzsKT8Li43IF3z8Yb_MFSOB0jKxu/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69dd0626edc196ffe29f5189","2026-04-13T15:05:10.008000","2026-04-13T15:05:10.008000","anonymous","anonymous","false"
"false","📢 Important Notification","Dear User,

If your **3 consecutive submissions for the same task have been rejected**, we kindly advise you to **switch to another task**.

Please note that if your submissions for the same task continue to get rejected repeatedly, your ID may be considered as a **low performer**, which can affect your overall performance evaluation on the platform.

We encourage you to explore other tasks and improve your submission quality.

Thank you for your understanding and cooperation.
— Team Support
","info","","69db0dc67af391e2bfa81b1d","2026-04-12T03:13:10.610000","2026-04-12T03:13:10.610000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/1ih6uN7Digqxizc6Ntrq5TsTXFcjhP61O/view?usp=drive_link","rejection","69ce07003023e363f36f9163","69db0cabc870db923e5512fc","2026-04-12T03:08:27.229000","2026-04-12T03:08:27.229000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1bK2FNkBooGdFn4DPCuyj1Dcff1VOqcm_/view?usp=drive_link","rejection","69ce05ca2fb2a825f1d46662","69db0c4c0a0864052564160b","2026-04-12T03:06:52.677000","2026-04-12T03:06:52.677000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1iZE8E6dM13hW_66nlggjDmvN1TcK8YBM/view?usp=drive_link","rejection","69ce04fb1ae8004564d4a5a7","69db0bfb971c62ad5f5dd0df","2026-04-12T03:05:31.602000","2026-04-12T03:05:31.602000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1VzPJ7P40TBqx431rCc-_9CylA4l7-PHg/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69db0bad7f51be148a77ef7f","2026-04-12T03:04:13.235000","2026-04-12T03:04:13.235000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d600a1096418863f20cff9","69db0b5b45a03fe794f1dac7","2026-04-12T03:02:51.221000","2026-04-12T03:02:51.221000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce030b000fb95d22d7effa","69db0b3ad5651f1e1b451c43","2026-04-12T03:02:18.014000","2026-04-12T03:02:18.014000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/1O7OmNurgS8yZHztm4yCsupSCLgwBgIHG/view?usp=drive_link","rejection","69d8d9fee96ddf658a297167","69db0b15d5f1bc97b65a526b","2026-04-12T03:01:41.694000","2026-04-12T03:01:41.694000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d7afe9b38776b487b42466","69db0aaa113baf3327a0232c","2026-04-12T02:59:54.849000","2026-04-12T02:59:54.849000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d7b031aa5f61aa6ab3ef11","69db0a871fdb1b11974d01d8","2026-04-12T02:59:19.859000","2026-04-12T02:59:19.859000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce04fb1ae8004564d4a5a7","69db0a4f7400d9d03490c723","2026-04-12T02:58:23.773000","2026-04-12T02:58:23.773000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1_sSqtGd4bigMaTYn74ByHKGZMEYzZYQF/view?usp=drive_link","rejection","69d3846679da668f9db1387b","69db09d89661fbbbbedcd6bb","2026-04-12T02:56:24.944000","2026-04-12T02:56:24.944000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d74f464da9b8fcf69f287c","69da739c45a03fe794f10428","2026-04-11T16:15:24.457000","2026-04-11T16:15:24.457000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have submitted an incomplete task. Please complete the entire task and then submit the file.","rejection","69d3846679da668f9db1387b","69da7387a8dd701e057a04fc","2026-04-11T16:15:03.794000","2026-04-11T16:15:03.794000","anonymous","anonymous","false"
"false","Task Submission","Instead of doing only captcha filling tasks, you can also try shifting to other tasks like data entry and form filling.
","info","","69d929ed04b599ff30164e9c","2026-04-10T16:48:45.871000","2026-04-10T16:48:45.871000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/19ZR08bQDHvvDAGc1xvl27MHY7sXnpoW5/view?usp=drive_link","rejection","69ce05ca2fb2a825f1d46662","69d92946cc611c40abd675a0","2026-04-10T16:45:58.112000","2026-04-10T16:45:58.112000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.    https://drive.google.com/file/d/1CjrIfbin6P0j9Wq4u8ncw_5-ILQeIToS/view?usp=drive_link","rejection","69ce05ca2fb2a825f1d46662","69d928a4e318af3b5afda550","2026-04-10T16:43:16.224000","2026-04-10T16:43:16.224000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.    https://drive.google.com/file/d/1dYObDoMA1F3_gGVnMYBds1FxdF3lqrqy/view?usp=drive_link","rejection","69d600a1096418863f20cff9","69d927f7974f94567199e658","2026-04-10T16:40:23.951000","2026-04-10T16:40:23.951000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1MY5ISg03ZBOhMC6qbuzeE7O-66_Pia6Q/view?usp=drive_link","rejection","69d7b031aa5f61aa6ab3ef11","69d9279f2fbcc953d626cebd","2026-04-10T16:38:55.745000","2026-04-10T16:38:55.745000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/1bzivEK79MwYP-2lN3OtGj4eld6yWwV4g/view?usp=drive_link","rejection","69ce02e8abbdc54ed3345c77","69d926b9df7bc3881a53f163","2026-04-10T16:35:05.979000","2026-04-10T16:35:05.979000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/15G5iUuv4nTTYEyn1xCBkUmSynWUqZRlb/view?usp=drive_link","rejection","69d7afe9b38776b487b42466","69d92660e0c2cb574a961be4","2026-04-10T16:33:36.555000","2026-04-10T16:33:36.555000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce030b000fb95d22d7effa","69d924bbbf416fe2366c0600","2026-04-10T16:26:35.020000","2026-04-10T16:26:35.020000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: Sorry, unable to open the file at present.","rejection","69d74f464da9b8fcf69f287c","69d92429293e623f87dbf21f","2026-04-10T16:24:09.299000","2026-04-10T16:24:09.299000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.     https://drive.google.com/file/d/1NDfi3rx6R-5N_W1WbSjtkdzbu2kQpySh/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69d924099a75a8da7ce3f7b7","2026-04-10T16:23:37.394000","2026-04-10T16:23:37.394000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.                 https://drive.google.com/file/d/1NDfi3rx6R-5N_W1WbSjtkdzbu2kQpySh/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69d923e857c1c8bb866f6863","2026-04-10T16:23:04.466000","2026-04-10T16:23:04.466000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.               https://drive.google.com/file/d/1A8z7xi95EafegL9B8ACgJhd7CwKxSSbt/view?usp=drive_link","rejection","69d3846679da668f9db1387b","69d9228e5d25446659c91a30","2026-04-10T16:17:18.632000","2026-04-10T16:17:18.632000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.        https://drive.google.com/file/d/17j9qqL8UG-DpnHHYCXI49X7L7bIEUhGy/view?usp=drive_link","rejection","69ce05ca2fb2a825f1d46662","69d921ee8fed7ef85c2b26b9","2026-04-10T16:14:38.150000","2026-04-10T16:14:38.150000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.                                                                                 https://drive.google.com/file/d/1FytDh058LTd-_fFKJFMwHxwOsXnOA67l/view?usp=drive_link         ","rejection","69d74f464da9b8fcf69f287c","69d920080f95982ccbf5c3a4","2026-04-10T16:06:32.456000","2026-04-10T16:06:32.456000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce07003023e363f36f9163","69d7cbf29c330452bda4498f","2026-04-09T15:55:30.400000","2026-04-09T15:55:30.400000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69ce05ca2fb2a825f1d46662","69d7cbddf39078f56218054f","2026-04-09T15:55:09.977000","2026-04-09T15:55:09.977000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d74f464da9b8fcf69f287c","69d7cbd7cf231165c7eaa511","2026-04-09T15:55:03.905000","2026-04-09T15:55:03.905000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.

https://drive.google.com/file/d/1FJ9IS2VBeeZQdTFoD5KaZ53tmI62uir4/view?usp=drive_link","rejection","69d600a1096418863f20cff9","69d7cbc72cc504de500f5814","2026-04-09T15:54:47.485000","2026-04-09T15:54:47.485000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.

https://drive.google.com/file/d/1w_WuOEYoiBFfU5vPtHFPrWRz3o2AnFb0/view?usp=drive_link","rejection","69ce02e8abbdc54ed3345c77","69d7cb8f6afb2cc8596a31e7","2026-04-09T15:53:51.050000","2026-04-09T15:53:51.050000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.
https://drive.google.com/file/d/1toEC-0pKpWIvFpY4CO-3h3KeBNkNvRxF/view?usp=drive_link","rejection","69ce030b000fb95d22d7effa","69d7bfe75b50c012aa149892","2026-04-09T15:04:07.232000","2026-04-09T15:04:07.232000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. 
https://drive.google.com/file/d/19R_Zk3T8X-A8WBD78M22CBBKoLukbLQo/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69d7beef01054476da5d1d6f","2026-04-09T14:59:59.748000","2026-04-09T14:59:59.748000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: you have submitted something else in place of work file","rejection","69ce04fb1ae8004564d4a5a7","69d67bb63d08c3a831e6431f","2026-04-08T16:00:54.511000","2026-04-08T16:00:54.511000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: you have submitted another file in place of work file","rejection","69ce04fb1ae8004564d4a5a7","69d67b7feb20fc6d7d1e47e2","2026-04-08T15:59:59.013000","2026-04-08T15:59:59.013000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1Fp_89jEkQjX5KPBDhgtzKN1S1OFinU8-/view?usp=drive_link","rejection","69ce0337f1307627f6004808","69d67b4d83062461207d2106","2026-04-08T15:59:09.528000","2026-04-08T15:59:09.528000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1WsU1lR4HJ0xNMgA2ItdQmnznic5X8_9J/view?usp=drive_link","rejection","69d3536db57b9cb53e1aff8a","69d67ad19e5390661ad8bcb9","2026-04-08T15:57:05.493000","2026-04-08T15:57:05.493000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69ce049e1ab29198c923a885","69d67a5567932a4e1edf8b7e","2026-04-08T15:55:01.544000","2026-04-08T15:55:01.544000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1qEhY5i1J1Oj4Vm9prFy9AwisLg1ogioM/view?usp=drive_link","rejection","69ce030b000fb95d22d7effa","69d67a2cbd2588196d429439","2026-04-08T15:54:20.064000","2026-04-08T15:54:20.064000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69ce049e1ab29198c923a885","69d679e386b4c7db98488410","2026-04-08T15:53:07.979000","2026-04-08T15:53:07.979000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1MQv8Ocb9gHKaZ3b_lhq9OdQxVOsx7dwc/view?usp=drive_link","rejection","69ce030b000fb95d22d7effa","69d679972c39edede92589e1","2026-04-08T15:51:51.649000","2026-04-08T15:51:51.649000","anonymous","anonymous","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce07003023e363f36f9163","69d6790216490a140b318af3","2026-04-08T15:49:22.988000","2026-04-08T15:49:22.988000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1DM5cv7ZOuSzEK1XlUjGMAtax1TN3x7qb/view?usp=drive_link","rejection","69d600a1096418863f20cff9","69d678a2aa25d98e20285247","2026-04-08T15:47:46.329000","2026-04-08T15:47:46.329000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1M_kJnj3ARAQphXkd6Rw4Js_ytgLC2qcL/view?usp=drive_link","rejection","69ce02e8abbdc54ed3345c77","69d6778e680a1d01d6931dbc","2026-04-08T15:43:10.700000","2026-04-08T15:43:10.700000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: It appears that you have used a third-party extension or tool to copy and paste content into the task instead of typing it manually, which is against our guidelines. This is considered suspicious activity and may lead to strict action. Your account could be suspended or permanently banned if such behavior continues.     check your report file . https://drive.google.com/file/d/1rRoEej9aHEzz1L_A2XtVADbtFUhgAq3-/view?usp=drive_link","rejection","69ce057536ae09b05b567b92","69d52441db1a9627dfe04c90","2026-04-07T15:35:29.511000","2026-04-07T15:35:29.511000","anonymous","anonymous","false"
"false","❌ Task Rejected","""PDF to Word Typing"" rejected. Reason: original content is missing in your file , please redo the task ","rejection","69ce5882a7637cadb433cbd2","69d523c280246e8e7318e3c3","2026-04-07T15:33:22.605000","2026-04-07T15:33:22.605000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.    https://drive.google.com/file/d/1WmNxcfVXB6zeW-Dem-STq-lo3PkJEOII/view?usp=drive_link","rejection","69ce07003023e363f36f9163","69d5238215d480a8b2d6936a","2026-04-07T15:32:18.306000","2026-04-07T15:32:18.306000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have corrected only 1–2 lines in each entry, whereas every line in each entry was supposed to be corrected. Please review your report file carefully.                                                                          https://drive.google.com/file/d/1U-lZw1h1i8US9bJ3LlVRBXBtesHfGaoB/view?usp=drive_link","rejection","69d0e6a5ff46dc9595919116","69d5229a0b7d18124131fccc","2026-04-07T15:28:26.183000","2026-04-07T15:28:26.183000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have submitted an incomplete task. Please complete the entire task and then resubmit the file.","rejection","69cf7f929f65312dd0c52735","69d5207573a17a4176d9379e","2026-04-07T15:19:17.051000","2026-04-07T15:19:17.051000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have submitted an incomplete task. Please complete the entire task and then resubmit the file.","rejection","69cf7f929f65312dd0c52735","69d520678c1591df37aa6c04","2026-04-07T15:19:03.409000","2026-04-07T15:19:03.409000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: you have submitted the pdf to word task in data entry , it's wrong submission","rejection","69ce5882a7637cadb433cbd2","69d4836cebb9f8973fd34e85","2026-04-07T04:09:16.120000","2026-04-07T04:09:16.120000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: you have uploaded the same file that was already uploaded on 04/04/2026 . please check your report file here . https://drive.google.com/file/d/1PQLdvqv3d9hHZrV4RTf6RyfqgBTuZ5Az/view?usp=drive_link","rejection","69ce0337f1307627f6004808","69d48322df501dc372806f84","2026-04-07T04:08:02.810000","2026-04-07T04:08:02.810000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: you have done many mistakes , please check your report file . https://drive.google.com/file/d/1PQLdvqv3d9hHZrV4RTf6RyfqgBTuZ5Az/view?usp=drive_link","rejection","69ce0337f1307627f6004808","69d482b1af6d5bd3b18b8ba8","2026-04-07T04:06:09.783000","2026-04-07T04:06:09.783000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: you didn't give google drive access","rejection","69ce04fb1ae8004564d4a5a7","69d471711a21179362263e91","2026-04-07T02:52:33.961000","2026-04-07T02:52:33.961000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: you have done many mistakes , please check your report file . https://drive.google.com/file/d/1_Q2BLLt5J0l5s6E_EPbk0kiF9vj5RXoc/view?usp=drive_link","rejection","69ce030b000fb95d22d7effa","69d4714f7ee02d3b8ce7ca0c","2026-04-07T02:51:59.850000","2026-04-07T02:51:59.850000","anonymous","anonymous","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: you have done many mistakes , check your report file . https://drive.google.com/file/d/1h0NbkO3RiP7ljteURzA285nV2BuCKDt2/view?usp=drive_link","rejection","69ce07003023e363f36f9163","69d4701f2d4b6d32402a78c8","2026-04-07T02:46:55.538000","2026-04-07T02:46:55.538000","anonymous","anonymous","false"
